2023-12-01 19:33:23.614847	MPP		4095		5000.00		0.60		6.20		0.00		4095		0.00
2023-12-01 19:33:23.831952	MPP		4095		5000.00		0.57		5.91		0.00		4095		0.00
2023-12-01 19:33:24.048463	MPP		4095		5000.00		0.59		5.82		0.00		4095		0.00
2023-12-01 19:33:24.265351	MPP		4095		5000.00		0.62		5.72		0.00		4095		0.00
2023-12-01 19:33:24.482292	MPP		4095		5000.00		0.57		5.97		0.00		4095		0.00
2023-12-01 19:33:24.699163	MPP		4095		5000.00		0.55		5.71		0.00		4095		0.00
2023-12-01 19:33:24.916192	MPP		4095		5000.00		0.59		5.78		0.00		4095		0.00
2023-12-01 19:33:25.133359	MPP		4095		5000.00		0.58		5.78		0.00		4095		0.00
2023-12-01 19:33:25.350194	MPP		4095		5000.00		0.58		6.02		0.00		4095		0.00
2023-12-01 19:33:25.567152	MPP		4095		5000.00		0.57		5.82		0.00		4095		0.00
2023-12-01 19:33:25.784056	MPP		4095		5000.00		0.60		5.72		0.00		4095		0.00
2023-12-01 19:33:26.000943	MPP		4095		5000.00		0.57		5.77		0.00		4095		0.00
2023-12-01 19:33:26.217670	MPP		4095		5000.00		0.57		5.76		0.00		4095		0.00
2023-12-01 19:33:26.434862	MPP		4095		5000.00		0.59		5.72		0.00		4095		0.00
2023-12-01 19:33:26.651591	MPP		4095		5000.00		0.60		5.83		0.00		4095		0.00
2023-12-01 19:33:26.868510	MPP		4095		5000.00		0.56		5.63		0.00		4095		0.00
2023-12-01 19:33:27.085392	MPP		4095		5000.00		0.59		5.56		0.00		4095		0.00
2023-12-01 19:33:27.302318	MPP		4095		5000.00		0.61		6.17		0.00		4095		0.00
2023-12-01 19:33:27.519388	MPP		4095		5000.00		0.58		6.13		0.00		4095		0.00
2023-12-01 19:33:27.736160	MPP		4095		5000.00		0.57		5.59		0.00		4095		0.00
2023-12-01 19:33:27.953015	MPP		4095		5000.00		0.60		5.86		0.00		4095		0.00
2023-12-01 19:33:28.169960	MPP		4095		5000.00		0.61		6.06		0.00		4095		0.00
2023-12-01 19:33:28.386837	MPP		4095		5000.00		0.56		6.11		0.00		4095		0.00
2023-12-01 19:33:28.603753	MPP		4095		5000.00		0.58		5.72		0.00		4095		0.00
2023-12-01 19:33:28.820676	MPP		4095		5000.00		0.58		5.29		0.00		4095		0.00
2023-12-01 19:33:29.037396	MPP		4095		5000.00		0.59		5.82		0.00		4095		0.00
